lastSalePrice,lastSaleDate,sales_id
168464.0,2016-07-01T00:00:00.000Z,70
395000.0,2007-01-25T00:00:00.000Z,71
259000.0,2004-07-19T00:00:00.000Z,72
395000.0,2022-04-01T00:00:00.000Z,73
0.0,2021-03-02T00:00:00.000Z,74
142000.0,2009-12-17T00:00:00.000Z,75
40000.0,2004-06-01T00:00:00.000Z,76
112500.0,2023-11-02T00:00:00.000Z,77
925000.0,2022-08-29T00:00:00.000Z,78
239000.0,2019-08-01T00:00:00.000Z,79
69000.0,2021-10-26T00:00:00.000Z,80
213000.0,2017-04-21T00:00:00.000Z,81
101100.0,2012-09-01T00:00:00.000Z,82
250000.0,2021-10-28T00:00:00.000Z,83
1600000.0,2009-08-28T00:00:00.000Z,84
210000.0,2017-10-31T00:00:00.000Z,85
265000.0,2001-02-01T00:00:00.000Z,86
187500.0,2011-05-31T00:00:00.000Z,87
375000.0,2018-10-17T00:00:00.000Z,88
410000.0,2019-07-17T00:00:00.000Z,89
0.0,2017-04-21T00:00:00.000Z,90
732500.0,2022-01-06T00:00:00.000Z,91
175000.0,2004-06-08T00:00:00.000Z,92
400000.0,2021-03-29T00:00:00.000Z,93
19000.0,2015-11-18T00:00:00.000Z,94
1698500.0,2024-03-18T00:00:00.000Z,95
590000.0,1989-07-21T00:00:00.000Z,96
165000.0,2010-09-08T00:00:00.000Z,97
224990.0,2022-12-22T00:00:00.000Z,98
1520000.0,2016-08-22T00:00:00.000Z,99
80000.0,2013-06-07T00:00:00.000Z,100
167000.0,2001-06-04T00:00:00.000Z,101
123000.0,2013-07-31T00:00:00.000Z,102
145447.0,2014-05-29T00:00:00.000Z,103
95000.0,2021-05-19T00:00:00.000Z,104
205000.0,2017-04-05T00:00:00.000Z,105
0.0,2012-12-12T00:00:00.000Z,106
34900.0,1993-04-01T00:00:00.000Z,107
1430000.0,2021-06-22T00:00:00.000Z,108
0.0,2022-10-18T00:00:00.000Z,109
0.0,2013-09-04T00:00:00.000Z,110
127000.0,2019-08-19T00:00:00.000Z,111
284500.0,2022-01-12T00:00:00.000Z,112
76000.0,2012-05-14T00:00:00.000Z,113
0.0,2018-10-10T00:00:00.000Z,114
312500.0,2015-06-19T00:00:00.000Z,115
88700.0,1992-09-01T00:00:00.000Z,116
0.0,2021-04-12T00:00:00.000Z,117
180000.0,2017-12-19T00:00:00.000Z,118
635000.0,2023-08-08T00:00:00.000Z,119
251600.0,2018-05-03T00:00:00.000Z,120
71200.0,1997-05-05T00:00:00.000Z,121
0.0,2020-12-08T00:00:00.000Z,122
0.0,2013-03-01T00:00:00.000Z,123
288000.0,2012-08-20T00:00:00.000Z,124
0.0,2016-06-15T00:00:00.000Z,125
480000.0,2021-08-09T00:00:00.000Z,126
0.0,2023-07-12T00:00:00.000Z,127
125000.0,2023-04-18T00:00:00.000Z,128
0.0,2013-04-01T00:00:00.000Z,129
79000.0,1996-10-01T00:00:00.000Z,130
212000.0,2020-11-17T00:00:00.000Z,131
239000.0,2006-03-31T00:00:00.000Z,132
165000.0,2015-05-13T00:00:00.000Z,133
285000.0,2017-05-01T00:00:00.000Z,134
210000.0,2017-04-21T00:00:00.000Z,135
341800.0,2022-05-12T00:00:00.000Z,136
279000.0,2018-10-02T00:00:00.000Z,137
145000.0,2018-08-03T00:00:00.000Z,138
170000.0,2013-01-23T00:00:00.000Z,139
1400000.0,2021-01-22T00:00:00.000Z,140
1180000.0,2000-05-01T00:00:00.000Z,141
134000.0,2022-06-16T00:00:00.000Z,142
295000.0,2011-01-12T00:00:00.000Z,143
210000.0,2017-08-01T00:00:00.000Z,144
25400.0,1978-02-01T00:00:00.000Z,145
0.0,2013-12-05T00:00:00.000Z,146
0.0,2020-11-13T00:00:00.000Z,147
29566.0,1981-08-21T00:00:00.000Z,148
398003.0,2019-01-16T00:00:00.000Z,149
70000.0,2009-12-31T00:00:00.000Z,150
320000.0,2021-09-24T00:00:00.000Z,151
0.0,2012-02-14T00:00:00.000Z,152
8000.0,2011-11-10T00:00:00.000Z,153
166000.0,2020-10-06T00:00:00.000Z,154
0.0,2020-11-17T00:00:00.000Z,155
187870.0,2016-07-26T00:00:00.000Z,156
283600.0,2014-11-19T00:00:00.000Z,157
135000.0,2006-09-01T00:00:00.000Z,158
240000.0,2022-04-20T00:00:00.000Z,159
450000.0,2010-06-02T00:00:00.000Z,160
244992.0,2020-11-16T00:00:00.000Z,161
120000.0,2001-10-31T00:00:00.000Z,162
222000.0,2012-01-26T00:00:00.000Z,163
217500.0,2013-06-26T00:00:00.000Z,164
192500.0,2018-08-02T00:00:00.000Z,165
360000.0,2016-12-19T00:00:00.000Z,166
65000.0,2022-11-21T00:00:00.000Z,167
0.0,2011-06-14T00:00:00.000Z,168
84500.0,1998-09-04T00:00:00.000Z,169
439000.0,2023-08-02T00:00:00.000Z,170
228000.0,2009-03-20T00:00:00.000Z,171
247302.0,2001-08-01T00:00:00.000Z,172
0.0,2022-05-19T00:00:00.000Z,173
33000.0,2012-01-19T00:00:00.000Z,174
325000.0,2022-02-23T00:00:00.000Z,175
450000.0,2022-10-11T00:00:00.000Z,176
115000.0,2012-01-13T00:00:00.000Z,177
299900.0,2021-12-17T00:00:00.000Z,178
285000.0,2010-07-13T00:00:00.000Z,179
370000.0,2022-07-29T00:00:00.000Z,180
0.0,2019-06-11T00:00:00.000Z,181
0.0,2023-11-29T00:00:00.000Z,182
2332000.0,2023-04-19T00:00:00.000Z,183
0.0,2024-07-22T00:00:00.000Z,184
0.0,2003-05-28T00:00:00.000Z,185
229900.0,2020-08-31T00:00:00.000Z,186
555000.0,2021-03-19T00:00:00.000Z,187
308365.0,2005-05-10T00:00:00.000Z,188
375000.0,2022-04-05T00:00:00.000Z,189
375000.0,2018-12-28T00:00:00.000Z,190
269000.0,2020-10-27T00:00:00.000Z,191
1475000.0,2023-03-27T00:00:00.000Z,192
275000.0,2001-09-12T00:00:00.000Z,193
0.0,2022-04-28T00:00:00.000Z,194
152700.0,2005-04-21T00:00:00.000Z,195
339950.0,2004-10-14T00:00:00.000Z,196
152000.0,2011-07-28T00:00:00.000Z,197
260000.0,2017-05-08T00:00:00.000Z,198
0.0,2011-08-26T00:00:00.000Z,199
163000.0,2021-04-15T00:00:00.000Z,200
364302.0,2021-01-12T00:00:00.000Z,201
209475.0,1991-11-04T00:00:00.000Z,202
130000.0,2015-04-23T00:00:00.000Z,203
0.0,2021-03-16T00:00:00.000Z,204
523000.0,2019-06-27T00:00:00.000Z,205
173000.0,2022-05-20T00:00:00.000Z,206
0.0,2006-08-21T00:00:00.000Z,207
340000.0,2021-08-02T00:00:00.000Z,208
110000.0,2021-01-20T00:00:00.000Z,209
260000.0,2021-04-21T00:00:00.000Z,210
0.0,2008-06-11T00:00:00.000Z,211
1200.0,2023-05-08T00:00:00.000Z,212
720000.0,2018-06-12T00:00:00.000Z,213
62500.0,1989-12-01T00:00:00.000Z,214
206000.0,2019-10-08T00:00:00.000Z,215
73000.0,1988-07-07T00:00:00.000Z,216
299000.0,2020-11-20T00:00:00.000Z,217
335000.0,2018-11-05T00:00:00.000Z,218
750000.0,2022-09-20T00:00:00.000Z,219
200000.0,2009-02-13T00:00:00.000Z,220
0.0,2009-01-30T00:00:00.000Z,221
254500.0,2021-05-26T00:00:00.000Z,222
1000.0,1996-11-13T00:00:00.000Z,223
0.0,2020-08-28T00:00:00.000Z,224
0.0,2014-08-01T00:00:00.000Z,225
29900.0,2010-04-07T00:00:00.000Z,226
230000.0,2021-03-31T00:00:00.000Z,227
18000.0,2008-07-24T00:00:00.000Z,228
152000.0,2020-02-20T00:00:00.000Z,229
200000.0,2014-06-30T00:00:00.000Z,230
715000.0,2019-01-15T00:00:00.000Z,231
129900.0,1994-10-14T00:00:00.000Z,232
440000.0,2021-05-18T00:00:00.000Z,233
175000.0,2000-11-08T00:00:00.000Z,234
282500.0,2021-07-27T00:00:00.000Z,235
228400.0,2021-01-08T00:00:00.000Z,236
0.0,1995-12-28T00:00:00.000Z,237
231585.0,2022-10-10T00:00:00.000Z,238
199300.0,2022-08-12T00:00:00.000Z,239
224900.0,2015-05-29T00:00:00.000Z,240
200000.0,2017-02-28T00:00:00.000Z,241
157500.0,2021-02-11T00:00:00.000Z,242
550000.0,2019-12-13T00:00:00.000Z,243
300000.0,2022-10-26T00:00:00.000Z,244
410000.0,2017-11-22T00:00:00.000Z,245
125001.0,1997-12-19T00:00:00.000Z,246
194500.0,2020-10-14T00:00:00.000Z,247
39900.0,2012-11-01T00:00:00.000Z,248
107000.0,1998-12-01T00:00:00.000Z,249
630000.0,2023-10-02T00:00:00.000Z,250
0.0,2005-12-29T00:00:00.000Z,251
120000.0,2003-06-19T00:00:00.000Z,252
2730000.0,2019-02-22T00:00:00.000Z,253
16700.0,1985-06-10T00:00:00.000Z,254
334961.0,1995-08-07T00:00:00.000Z,255
650000.0,2022-08-18T00:00:00.000Z,256
258000.0,2020-12-09T00:00:00.000Z,257
0.0,2021-10-08T00:00:00.000Z,258
106950.0,1993-06-23T00:00:00.000Z,259
60000.0,2022-01-26T00:00:00.000Z,260
171900.0,2016-08-26T00:00:00.000Z,261
339000.0,2021-02-26T00:00:00.000Z,262
114500.0,2002-06-03T00:00:00.000Z,263
182000.0,1998-08-10T00:00:00.000Z,264
0.0,2003-08-29T00:00:00.000Z,265
26500000.0,2020-06-25T00:00:00.000Z,266
1050000.0,2018-07-30T00:00:00.000Z,267
242000.0,2019-05-02T00:00:00.000Z,268
0.0,2020-08-04T00:00:00.000Z,269
45800.0,2004-01-21T00:00:00.000Z,270
218000.0,2022-08-24T00:00:00.000Z,271
519000.0,2021-07-19T00:00:00.000Z,272
210000.0,2016-01-27T00:00:00.000Z,273
0.0,2021-09-27T00:00:00.000Z,274
327500.0,2003-11-26T00:00:00.000Z,275
379900.0,2020-11-12T00:00:00.000Z,276
770000.0,2023-09-15T00:00:00.000Z,277
164500.0,2011-02-11T00:00:00.000Z,278
0.0,2017-08-03T00:00:00.000Z,279
100000.0,2015-06-16T00:00:00.000Z,280
116000.0,2006-10-02T00:00:00.000Z,281
10000.0,2009-08-13T00:00:00.000Z,282
440000.0,2006-04-13T00:00:00.000Z,283
1000.0,2015-05-13T00:00:00.000Z,284
0.0,2022-06-30T00:00:00.000Z,285
125000.0,2016-11-04T00:00:00.000Z,286
0.0,2015-03-20T00:00:00.000Z,287
240000.0,2011-03-24T00:00:00.000Z,288
86000.0,2021-10-01T00:00:00.000Z,289
300000.0,2023-06-29T00:00:00.000Z,290
55500.0,1977-06-01T00:00:00.000Z,291
0.0,2022-06-07T00:00:00.000Z,292
110000.0,2019-09-18T00:00:00.000Z,293
450000.0,2022-11-30T00:00:00.000Z,294
102500.0,2000-04-25T00:00:00.000Z,295
492343.0,2019-06-21T00:00:00.000Z,296
4500.0,2009-04-01T00:00:00.000Z,297
260500.0,2021-12-16T00:00:00.000Z,298
100000.0,2016-07-11T00:00:00.000Z,299
1550000.0,2020-10-16T00:00:00.000Z,300
2000.0,2005-06-29T00:00:00.000Z,301
274900.0,2018-04-16T00:00:00.000Z,302
275000.0,2019-09-27T00:00:00.000Z,303
0.0,1981-12-01T00:00:00.000Z,304
60100.0,2010-04-23T00:00:00.000Z,305
0.0,2012-01-17T00:00:00.000Z,306
