id,sales_id,feature_id,location_id,bedrooms,squareFootage,bathrooms,lotSize,lastSalePrice,lastSaleDate,longitude,latitude
4716964432,2,24,255,0.0,0.0,0.0,96703.0,0.0,Not available,-79.573796,35.318141
4716436368,2,5,256,0.0,0.0,0.0,0.0,0.0,Not available,-85.700426,42.983092
4716964624,2,24,257,1.0,700.0,1.0,0.0,0.0,Not available,-82.928238,42.493706
4716965104,157,180,258,5.0,3257.0,0.0,6500.0,283600.0,2014-11-19T00:00:00.000Z,-86.992009,33.316666
4716965392,158,181,259,3.0,1338.0,2.0,33106.0,135000.0,2006-09-01T00:00:00.000Z,-79.744229,35.988386
4716965584,2,5,260,0.0,0.0,0.0,0.0,0.0,Not available,-74.221102,40.5759
4717039760,159,182,261,3.0,1398.0,1.0,11326.0,240000.0,2022-04-20T00:00:00.000Z,-84.492318,34.251203
4717039952,160,32,262,1.0,630.0,1.0,0.0,450000.0,2010-06-02T00:00:00.000Z,-84.345258,34.88133
4717040144,2,5,263,0.0,0.0,0.0,0.0,0.0,Not available,-118.27848,34.008799
4717040432,161,183,264,4.0,1948.0,2.0,19166.0,244992.0,2020-11-16T00:00:00.000Z,-86.840498,34.824502
4717040624,2,5,265,0.0,0.0,0.0,0.0,0.0,Not available,-97.719376,31.105896
4717041008,162,184,266,3.0,2205.0,2.0,43560.0,120000.0,2001-10-31T00:00:00.000Z,-122.091976,37.085384
4717041392,163,185,267,0.0,959.0,2.0,0.0,222000.0,2012-01-26T00:00:00.000Z,-122.679479,45.510237
4717041680,2,186,268,3.0,1980.0,1.5,4140.0,0.0,Not available,-78.790554,42.83696
4717042064,164,187,269,2.0,1427.0,1.0,1307.0,217500.0,2013-06-26T00:00:00.000Z,-116.527782,33.804687
4717042256,165,24,270,5.0,2359.0,3.0,0.0,192500.0,2018-08-02T00:00:00.000Z,-84.780496,33.998097
4717042640,166,188,271,3.0,1781.0,3.5,1053.0,360000.0,2016-12-19T00:00:00.000Z,-76.583549,39.285761
4717043024,167,189,272,2.0,1216.0,1.0,43560.0,65000.0,2022-11-21T00:00:00.000Z,-79.802656,35.99134
4716436816,168,190,273,4.0,1312.0,2.0,6978.0,0.0,2011-06-14T00:00:00.000Z,-106.191281,31.707008
4717043408,169,191,274,3.0,1365.0,1.0,7650.0,84500.0,1998-09-04T00:00:00.000Z,-80.27066,25.929936
4717125872,2,192,275,0.0,960.0,1.0,6856.0,0.0,Not available,-80.083591,26.463362
4717126256,170,193,276,3.0,1244.0,2.0,4966.0,439000.0,2023-08-02T00:00:00.000Z,-85.849745,30.204741
4717126544,171,194,277,4.0,1584.0,2.0,10200.0,228000.0,2009-03-20T00:00:00.000Z,-117.210843,33.209771
4717126928,172,195,278,2.0,1682.0,3.0,1220.0,247302.0,2001-08-01T00:00:00.000Z,-104.874963,39.690693
4717127120,2,5,279,0.0,0.0,0.0,0.0,0.0,Not available,-75.594452,39.28654
4717127504,2,196,280,3.0,1290.0,2.0,10454.0,0.0,Not available,-89.045631,42.674365
4717127696,2,5,281,0.0,0.0,0.0,0.0,0.0,Not available,-104.895851,39.740203
4717133696,173,197,282,3.0,1306.0,2.0,0.0,0.0,2022-05-19T00:00:00.000Z,-97.882013,30.009996
4717127984,2,5,283,0.0,0.0,0.0,0.0,0.0,Not available,-122.333882,37.924001
4717128176,2,5,284,0.0,0.0,0.0,0.0,0.0,Not available,-94.113762,30.125634
4717128464,2,198,285,2.0,840.0,1.0,0.0,0.0,Not available,-117.31853,34.525507
4717172336,174,199,286,2.0,768.0,1.0,2614.0,33000.0,2012-01-19T00:00:00.000Z,-81.843526,38.413832
4717128848,2,200,287,0.0,1021.0,1.0,6000.0,0.0,Not available,-97.734351,31.112371
4716437152,175,201,288,3.0,1360.0,1.5,9295.0,325000.0,2022-02-23T00:00:00.000Z,-87.896806,42.093187
4717129232,2,202,289,1.0,970.0,1.0,0.0,0.0,Not available,-71.436554,41.82526
4717215792,176,203,290,4.0,2067.0,2.0,7405.0,450000.0,2022-10-11T00:00:00.000Z,-115.244344,36.312136
4717216176,2,204,291,0.0,1512.0,0.0,1027232.0,0.0,Not available,-81.674008,28.012902
4717216560,177,205,292,3.0,1401.0,2.0,5663.0,115000.0,2012-01-13T00:00:00.000Z,-111.655211,33.361159
4717216752,2,5,293,0.0,0.0,0.0,0.0,0.0,Not available,-95.384033,29.863299
4717217040,178,206,294,4.0,1998.0,2.5,9239.0,299900.0,2021-12-17T00:00:00.000Z,-84.483635,37.958993
4717217232,179,24,295,3.0,1932.0,2.5,32234.0,285000.0,2010-07-13T00:00:00.000Z,-73.865253,41.603669
4717217520,180,194,296,4.0,1729.0,3.0,4488.0,370000.0,2022-07-29T00:00:00.000Z,-117.190279,33.155034
4717217904,181,207,297,3.0,1281.0,2.0,8756.0,0.0,2019-06-11T00:00:00.000Z,-86.246456,39.813744
4717218096,182,208,298,3.0,2382.0,2.0,30375.0,0.0,2023-11-29T00:00:00.000Z,-101.959353,33.5833
4717218288,2,24,299,3.0,2260.0,2.5,0.0,0.0,Not available,-76.666273,40.254186
4717218480,2,209,300,3.0,1170.0,2.0,21780.0,0.0,Not available,-72.02368,41.593765
4717218768,183,210,301,4.0,2313.0,4.0,1133.0,2332000.0,2023-04-19T00:00:00.000Z,-106.413129,39.635759
4717219248,184,211,302,4.0,2663.0,2.5,12515.0,0.0,2024-07-22T00:00:00.000Z,-95.20626,30.054499
4717219728,185,212,303,3.0,1839.0,1.5,13375.0,0.0,2003-05-28T00:00:00.000Z,-85.072385,41.107531
4717306000,2,5,304,0.0,0.0,0.0,0.0,0.0,Not available,-122.489583,45.618999
4717306384,2,213,305,3.0,1986.0,2.0,20400.0,0.0,Not available,-104.861307,38.782741
4717306576,186,24,306,3.0,1188.0,2.5,142877.0,229900.0,2020-08-31T00:00:00.000Z,-79.265745,40.22783
4717306768,2,5,307,0.0,0.0,0.0,0.0,0.0,Not available,-123.28112899999999,44.548425
4717306960,2,24,308,3.0,1860.0,2.0,15246.0,0.0,Not available,-91.991148,34.269384
4717307344,187,214,309,4.0,3092.0,5.5,46609.0,555000.0,2021-03-19T00:00:00.000Z,-83.987358,33.118689
4717307728,188,215,310,4.0,2468.0,2.5,4792.0,308365.0,2005-05-10T00:00:00.000Z,-122.180129,47.857265
4717336256,189,216,311,4.0,2374.0,2.5,7841.0,375000.0,2022-04-05T00:00:00.000Z,-86.37027,39.738448
4717308208,190,217,312,5.0,3453.0,4.0,7801.0,375000.0,2018-12-28T00:00:00.000Z,-82.513953,27.425104
4717308400,2,218,313,0.0,1947.0,2.0,14997.0,0.0,Not available,-80.08258,26.464459
4717308592,2,32,314,3.0,0.0,1.0,0.0,0.0,Not available,-71.017723,42.400635
4717309072,191,172,315,3.0,2200.0,2.0,4600.0,269000.0,2020-10-27T00:00:00.000Z,-82.361121,27.89064
4717309456,192,219,316,4.0,2998.0,2.5,5800.0,1475000.0,2023-03-27T00:00:00.000Z,-118.05151,33.780216
4717309840,193,220,317,0.0,1752.0,0.0,5001.0,275000.0,2001-09-12T00:00:00.000Z,-74.322595,40.793644
4717392304,194,221,318,0.0,2059.0,0.0,7457.0,0.0,2022-04-28T00:00:00.000Z,-96.462848,32.712251
4717392496,2,5,319,0.0,0.0,0.0,0.0,0.0,Not available,-118.125813,34.085187
4717392880,195,222,320,2.0,2009.0,2.0,9600.0,152700.0,2005-04-21T00:00:00.000Z,-82.422244,27.106416
4717393168,2,223,321,4.0,2491.0,2.5,15682.0,0.0,Not available,-83.896006,33.828581
4717393552,196,224,322,4.0,2532.0,2.5,4356.0,339950.0,2004-10-14T00:00:00.000Z,-122.248509,47.809166
4717393840,197,225,323,3.0,975.0,1.0,9002.0,152000.0,2011-07-28T00:00:00.000Z,-87.760215,41.694039
4717394224,198,226,324,0.0,886.0,1.0,7275.0,260000.0,2017-05-08T00:00:00.000Z,-75.029477,39.402262
4717394608,199,227,325,3.0,1014.0,1.0,7200.0,0.0,2011-08-26T00:00:00.000Z,-96.642759,32.811927
4717394896,2,228,326,3.0,2300.0,2.5,30056.0,0.0,Not available,-82.322605,35.601651
4717395376,200,229,327,3.0,1306.0,1.5,4792.0,163000.0,2021-04-15T00:00:00.000Z,-83.077292,39.936703
4717395568,2,5,328,0.0,0.0,0.0,0.0,0.0,Not available,-122.330013,47.31246
4717435920,2,230,329,3.0,1344.0,1.0,0.0,0.0,Not available,-79.886556,40.855954
4717473936,201,231,330,4.0,2116.0,3.5,2102.0,364302.0,2021-01-12T00:00:00.000Z,-77.457752,39.428019
4717474320,202,232,331,0.0,2620.0,2.5,9117.0,209475.0,1991-11-04T00:00:00.000Z,-76.664807,39.198394
4717322624,203,233,332,0.0,702.0,1.0,321342.0,130000.0,2015-04-23T00:00:00.000Z,-87.427007,30.297598
4717475088,204,234,333,5.0,3966.0,3.0,9591.0,0.0,2021-03-16T00:00:00.000Z,-95.731745,29.668536
4717475568,205,235,334,4.0,3049.0,3.0,11761.0,523000.0,2019-06-27T00:00:00.000Z,-115.251532,36.312637
4717475760,2,5,335,0.0,0.0,0.0,0.0,0.0,Not available,-80.289509,40.702922
4717323072,206,236,336,2.0,1000.0,2.0,218671.0,173000.0,2022-05-20T00:00:00.000Z,-88.122115,42.062332
4717475952,2,5,337,0.0,0.0,0.0,0.0,0.0,Not available,-76.344723,37.706664
4717476144,2,5,338,0.0,0.0,0.0,0.0,0.0,Not available,-94.070846,32.476592
4717476336,2,5,339,0.0,0.0,0.0,0.0,0.0,Not available,-112.013829,33.668738
4717476720,207,237,340,3.0,1590.0,2.0,8712.0,0.0,2006-08-21T00:00:00.000Z,-116.430958,43.621408
4717323296,2,5,341,0.0,0.0,0.0,0.0,0.0,Not available,-80.267709,26.175863
4717477200,208,238,342,4.0,2168.0,2.5,31799.0,340000.0,2021-08-02T00:00:00.000Z,-72.805749,41.895176
4717323520,2,239,343,2.0,1076.0,2.0,0.0,0.0,Not available,-78.526305,38.008471
4717477680,2,5,344,0.0,0.0,0.0,0.0,0.0,Not available,-86.824383,36.231694
4717564048,209,240,345,3.0,1568.0,2.0,87120.0,110000.0,2021-01-20T00:00:00.000Z,-81.749614,31.828698
4717564432,2,241,346,0.0,1844.0,2.0,9017.0,0.0,Not available,-81.198892,29.630355
4717564624,2,5,347,0.0,0.0,0.0,0.0,0.0,Not available,-80.59791,35.467494
4717565008,210,242,348,4.0,2540.0,1.0,1410.0,260000.0,2021-04-21T00:00:00.000Z,-79.98443,40.427701
4717565296,211,243,349,1.0,537.0,1.0,0.0,0.0,2008-06-11T00:00:00.000Z,-95.399608,29.760659
4717565488,212,244,350,3.0,1120.0,1.0,8265.0,1200.0,2023-05-08T00:00:00.000Z,-84.315976,39.567126
4717565776,213,245,351,0.0,2088.0,4.0,2250.0,720000.0,2018-06-12T00:00:00.000Z,-77.215782,39.073758
4717587072,2,246,352,2.0,1746.0,1.5,38776.0,0.0,Not available,-94.828491,38.878062
4717566352,214,247,353,2.0,1236.0,2.0,1346.0,62500.0,1989-12-01T00:00:00.000Z,-80.096714,26.748242
4717324192,215,248,354,0.0,1650.0,1.0,14725.0,206000.0,2019-10-08T00:00:00.000Z,-86.626925,36.315125
4717566736,2,249,355,4.0,1944.0,2.5,12632.0,0.0,Not available,-82.896932,40.042263
4717566928,2,5,356,0.0,0.0,0.0,0.0,0.0,Not available,-93.624141,41.609459
4717567408,216,250,357,2.0,1488.0,3.0,9583.0,73000.0,1988-07-07T00:00:00.000Z,-72.740608,41.725755
4717567792,217,251,358,3.0,3593.0,2.5,10800.0,299000.0,2020-11-20T00:00:00.000Z,-83.970031,40.131788
4717662256,2,75,359,3.0,1152.0,2.0,0.0,0.0,Not available,-102.169212,31.951269
4717662736,218,252,360,0.0,0.0,0.0,8720594.0,335000.0,2018-11-05T00:00:00.000Z,-85.48163,38.235892
4717662928,219,24,361,3.0,2955.0,2.5,20909.0,750000.0,2022-09-20T00:00:00.000Z,-78.60818,35.982664
4717324640,220,253,362,2.0,1089.0,2.0,109247.0,200000.0,2009-02-13T00:00:00.000Z,-117.034993,32.836331
4717663216,221,254,363,4.0,1382.0,2.0,14375.0,0.0,2009-01-30T00:00:00.000Z,-90.020314,32.364922
4717663696,222,255,364,3.0,1408.0,2.0,9997.0,254500.0,2021-05-26T00:00:00.000Z,-111.705655,33.618341
4717664080,223,256,365,3.0,1206.0,1.0,17424.0,1000.0,1996-11-13T00:00:00.000Z,-84.159158,33.734534
4717664464,224,257,366,0.0,2020.0,0.0,126411.0,0.0,2020-08-28T00:00:00.000Z,-97.501213,26.072834
4717324864,2,69,367,2.0,1030.0,2.0,0.0,0.0,Not available,-78.621559,33.875015
4717664752,225,258,368,3.0,1342.0,1.0,7100.0,0.0,2014-08-01T00:00:00.000Z,-86.148611,39.92129
4717665136,226,259,369,3.0,1212.0,1.5,5301.0,29900.0,2010-04-07T00:00:00.000Z,-81.50931,40.806798
4717665520,2,260,370,4.0,2622.0,3.0,7603.0,0.0,Not available,-90.006156,30.021086
4717665808,227,261,371,3.0,1372.0,2.0,0.0,230000.0,2021-03-31T00:00:00.000Z,-82.505876,35.580393
4717325088,2,5,372,0.0,0.0,0.0,0.0,0.0,Not available,-87.702332,41.995154
4717741760,228,262,373,3.0,1512.0,2.0,32805.0,18000.0,2008-07-24T00:00:00.000Z,-84.622882,30.573069
4717666192,229,263,374,4.0,1812.0,2.0,174240.0,152000.0,2020-02-20T00:00:00.000Z,-84.701043,33.506284
4717765040,230,264,375,2.0,966.0,2.0,6970.0,200000.0,2014-06-30T00:00:00.000Z,-122.204254,47.946612
4717765232,231,24,376,3.0,1264.0,1.0,4792.0,715000.0,2019-01-15T00:00:00.000Z,-121.812691,37.36179
4717765712,232,265,377,0.0,1160.0,2.5,1600.0,129900.0,1994-10-14T00:00:00.000Z,-76.718912,39.110238
4717793888,233,266,378,0.0,2689.0,3.0,7457.0,440000.0,2021-05-18T00:00:00.000Z,-111.929057,33.355389
4717765904,234,24,379,3.0,3884.0,2.5,124146.0,175000.0,2000-11-08T00:00:00.000Z,-88.463899,43.872161
4717766192,235,267,380,3.0,1992.0,2.5,3485.0,282500.0,2021-07-27T00:00:00.000Z,-85.997762,39.952928
4717795568,2,268,381,2.0,880.0,1.0,6970.0,0.0,Not available,-87.83033,42.610296
4717795808,2,5,382,0.0,0.0,0.0,0.0,0.0,Not available,-71.071252,42.337088
4717766672,236,269,383,4.0,1673.0,2.0,6314.0,228400.0,2021-01-08T00:00:00.000Z,-81.817512,30.177409
4717767248,237,270,384,0.0,2348.0,0.0,25962.0,0.0,1995-12-28T00:00:00.000Z,-94.327985,32.544782
4717767440,238,271,385,3.0,1820.0,2.0,0.0,231585.0,2022-10-10T00:00:00.000Z,-80.99211,34.025302
4717767632,2,5,386,0.0,0.0,0.0,0.0,0.0,Not available,-98.491552,29.533043
4717767824,2,24,387,0.0,0.0,0.0,0.0,0.0,Not available,-81.779454,27.980827
4717768112,239,272,388,2.0,1266.0,2.5,0.0,199300.0,2022-08-12T00:00:00.000Z,-76.985577,40.207776
4717768592,240,273,389,3.0,560.0,1.5,3485.0,224900.0,2015-05-29T00:00:00.000Z,-75.578434,39.746661
4717867440,241,274,390,3.0,533.0,2.0,0.0,200000.0,2017-02-28T00:00:00.000Z,-123.423927,48.096256
4717867728,242,275,391,0.0,0.0,0.0,47437.0,157500.0,2021-02-11T00:00:00.000Z,-80.658631,35.158114
4717841744,243,276,392,2.0,1273.0,2.0,5500.0,550000.0,2019-12-13T00:00:00.000Z,-122.294177,38.006439
4717868016,2,24,393,2.0,1152.0,1.0,1481040.0,0.0,Not available,-86.619666,35.729816
4717899984,2,277,394,0.0,2000.0,2.0,30000.0,0.0,Not available,-92.548531,34.615667
4717868400,244,278,395,3.0,1470.0,2.0,25056.0,300000.0,2022-10-26T00:00:00.000Z,-86.79593,33.442307
4717325872,2,279,396,0.0,751.0,0.0,0.0,0.0,Not available,-106.067481,39.48685
4717868880,2,5,397,0.0,0.0,0.0,0.0,0.0,Not available,-121.598211,36.696161
4717869264,245,280,398,0.0,2106.0,2.5,21344.0,410000.0,2017-11-22T00:00:00.000Z,-76.947007,39.422836
4717902624,2,281,399,3.0,1095.0,2.0,12197.0,0.0,Not available,-83.568334,32.869425
4717936688,246,282,400,3.0,1420.0,3.0,165918.0,125001.0,1997-12-19T00:00:00.000Z,-117.794025,34.036991
4717869744,247,283,401,2.0,700.0,2.0,3991.0,194500.0,2020-10-14T00:00:00.000Z,-104.726863,38.896196
4717869936,2,5,402,0.0,0.0,0.0,0.0,0.0,Not available,-81.125895,37.343186
4717870128,2,5,403,0.0,0.0,0.0,0.0,0.0,Not available,-79.845906,36.579987
4717946240,248,284,404,0.0,0.0,0.0,8276.0,39900.0,2012-11-01T00:00:00.000Z,-89.526756,43.312442
4717870416,2,5,405,0.0,0.0,0.0,0.0,0.0,Not available,-77.059044,38.775342
4717870608,2,35,406,0.0,0.0,0.0,43560.0,0.0,Not available,-87.520417,34.815773
4717870800,2,24,407,3.0,1531.0,2.0,20909.0,0.0,Not available,-78.303562,36.11448
4717870992,2,35,408,0.0,0.0,0.0,3796690.0,0.0,Not available,-90.150283,31.195599
4717965456,2,5,409,0.0,0.0,0.0,0.0,0.0,Not available,-95.609987,29.716038
4717965744,249,285,410,0.0,1244.0,2.0,9583.0,107000.0,1998-12-01T00:00:00.000Z,-92.24611,34.790871
4717966128,250,286,411,3.0,3250.0,2.5,14375.0,630000.0,2023-10-02T00:00:00.000Z,-123.085469,44.952429
4717966512,251,287,412,3.0,1958.0,2.0,9027.0,0.0,2005-12-29T00:00:00.000Z,-96.987613,32.706312
4717966896,252,288,413,2.0,1056.0,2.0,2600.0,120000.0,2003-06-19T00:00:00.000Z,-117.72133,34.048065
4717967088,253,69,414,2.0,2136.0,2.5,0.0,2730000.0,2019-02-22T00:00:00.000Z,-80.121124,25.876474
4717967376,254,289,415,0.0,990.0,1.0,43560.0,16700.0,1985-06-10T00:00:00.000Z,-81.236492,35.099182
4717967856,2,290,416,3.0,1310.0,2.0,6098.0,0.0,Not available,-121.628542,39.153734
4717968144,255,291,417,7.0,2524.0,4.0,6403.0,334961.0,1995-08-07T00:00:00.000Z,-118.160344,33.772667
4717968528,256,292,418,4.0,1926.0,0.0,3010.0,650000.0,2022-08-18T00:00:00.000Z,-74.060346,40.74002
4717969008,257,293,419,3.0,1965.0,2.5,6970.0,258000.0,2020-12-09T00:00:00.000Z,-81.005694,34.008849
4718039088,258,294,420,3.0,1308.0,2.0,7013.0,0.0,2021-10-08T00:00:00.000Z,-111.175093,45.77854
4718039376,2,295,421,0.0,2332.0,0.0,10498.0,0.0,Not available,-74.999778,39.773967999999996
4718039664,259,296,422,0.0,1765.0,2.0,11875.0,106950.0,1993-06-23T00:00:00.000Z,-86.478379,35.984243
4718040144,260,297,423,3.0,1190.0,1.0,10454.0,60000.0,2022-01-26T00:00:00.000Z,-79.745634,36.074798
4718040432,2,298,424,4.0,1584.0,2.0,0.0,0.0,Not available,-81.08381,34.054196
4718040816,261,299,425,3.0,1168.0,1.0,46172.0,171900.0,2016-08-26T00:00:00.000Z,-81.735714,41.3054
4718041104,262,300,426,3.0,2444.0,2.5,20038.0,339000.0,2021-02-26T00:00:00.000Z,-80.606213,35.579809
4718041296,2,301,427,1.0,374.0,1.0,370.0,0.0,Not available,-122.740069,48.917563
4717936912,2,5,428,0.0,0.0,0.0,0.0,0.0,Not available,-80.549414,40.635299
4718041680,263,302,429,0.0,1254.0,0.0,10454.0,114500.0,2002-06-03T00:00:00.000Z,-91.961634,30.112471
4718042064,2,303,430,2.0,1848.0,2.0,6965.0,0.0,Not available,-85.79283,38.223539
4718042352,2,304,431,0.0,1329.0,1.5,13504.0,0.0,Not available,-92.209635,34.832363
4718042544,2,19,432,2.0,1601.0,2.0,0.0,0.0,Not available,-82.457231,27.29361
4718042928,264,305,433,8.0,2880.0,4.0,8377.0,182000.0,1998-08-10T00:00:00.000Z,-118.21931,34.06877
4718129392,2,306,434,4.0,2168.0,3.0,9468.0,0.0,Not available,-117.380223,34.089362
4718129680,265,307,435,2.0,1578.0,1.0,7492.0,0.0,2003-08-29T00:00:00.000Z,-98.45431,29.403599
4718130160,266,308,436,0.0,2080.0,2.0,11459.0,26500000.0,2020-06-25T00:00:00.000Z,-111.924777,33.553544
4718130640,267,309,437,2.0,1835.0,2.5,12979.0,1050000.0,2018-07-30T00:00:00.000Z,-122.349732,47.61616
4718131120,268,310,438,3.0,1409.0,2.5,7492.0,242000.0,2019-05-02T00:00:00.000Z,-83.757228,42.413966
4717937136,2,5,439,0.0,0.0,0.0,0.0,0.0,Not available,-118.101058,34.137063
4718131408,269,311,440,3.0,1226.0,2.0,7078.0,0.0,2020-08-04T00:00:00.000Z,-95.446296,29.831157
4718131792,2,312,441,3.0,764.0,2.0,108900.0,0.0,Not available,-123.274007,42.439264
4718131984,2,5,442,0.0,0.0,0.0,0.0,0.0,Not available,-76.9773,38.8913
4718132368,270,313,443,4.0,1534.0,2.0,8793.0,45800.0,2004-01-21T00:00:00.000Z,-81.424349,30.342788
4718132560,2,5,444,0.0,0.0,0.0,0.0,0.0,Not available,-84.590584,33.86864
4718132752,2,24,445,1.0,600.0,1.0,0.0,0.0,Not available,-120.967046,39.138949
4718133136,271,314,446,0.0,1360.0,0.0,436.0,218000.0,2022-08-24T00:00:00.000Z,-75.188301,39.848287
4718199152,2,24,447,3.0,1600.0,2.0,0.0,0.0,Not available,-101.970695,33.583241
4718211216,2,24,448,3.0,1748.0,1.0,43560.0,0.0,Not available,-94.586975,35.819619
4718211600,2,315,449,3.0,1176.0,2.0,11761.0,0.0,Not available,-97.319307,37.790945
4718211984,272,316,450,4.0,2312.0,3.0,15000.0,519000.0,2021-07-19T00:00:00.000Z,-81.107346,29.197466
4718212464,273,317,451,5.0,1144.0,2.0,4171.0,210000.0,2016-01-27T00:00:00.000Z,-76.09775,36.815044
4718212848,274,318,452,1.0,1056.0,1.0,0.0,0.0,2021-09-27T00:00:00.000Z,-97.070514,32.769335
4718213232,275,319,453,0.0,2406.0,0.0,8103.0,327500.0,2003-11-26T00:00:00.000Z,-81.976876,28.935299
4718213424,2,5,454,0.0,0.0,0.0,0.0,0.0,Not available,-119.231235,34.26944
4718213712,276,320,455,4.0,2844.0,2.5,17424.0,379900.0,2020-11-12T00:00:00.000Z,-86.068177,40.013034
4718214192,277,321,456,3.0,2030.0,3.0,4726.0,770000.0,2023-09-15T00:00:00.000Z,-82.651929,27.790904
4718214576,278,322,457,3.0,2446.0,3.0,22651.0,164500.0,2011-02-11T00:00:00.000Z,-82.794559,39.983229
4718214768,279,5,458,0.0,0.0,0.0,0.0,0.0,2017-08-03T00:00:00.000Z,-95.371808,29.86098
4718214960,280,323,459,3.0,1130.0,2.0,6125.0,100000.0,2015-06-16T00:00:00.000Z,-90.201939,38.909263
4718289040,281,324,460,4.0,1348.0,2.0,5641.0,116000.0,2006-10-02T00:00:00.000Z,-114.76755,32.485358
4718255280,2,5,461,0.0,0.0,0.0,0.0,0.0,Not available,-87.508257,41.679125
4718289424,2,325,462,0.0,25380.0,0.0,63597.0,0.0,Not available,-121.384755,38.667662
4718289808,282,326,463,2.0,1173.0,1.0,5101.0,10000.0,2009-08-13T00:00:00.000Z,-90.262441,38.726695
4718290000,2,5,464,0.0,0.0,0.0,0.0,0.0,Not available,-84.444955,33.785988
4718290480,283,327,465,0.0,1995.0,0.0,5001.0,440000.0,2006-04-13T00:00:00.000Z,-74.026732,40.874485
4718290864,284,19,466,0.0,0.0,0.0,5588.0,1000.0,2015-05-13T00:00:00.000Z,-80.487442,41.22848
4718291248,285,328,467,6.0,2986.0,2.5,10454.0,0.0,2022-06-30T00:00:00.000Z,-111.934727,40.471352
4718291728,286,329,468,3.0,1028.0,1.5,4879.0,125000.0,2016-11-04T00:00:00.000Z,-83.065757,39.910715
4718291920,287,330,469,12.0,3136.0,8.0,8276.0,0.0,2015-03-20T00:00:00.000Z,-111.964466,41.227158
4718292112,2,5,470,0.0,0.0,0.0,0.0,0.0,Not available,-95.986457,41.177038
4718292304,2,69,471,3.0,5498.0,4.5,0.0,0.0,Not available,-74.007825,40.71645
4718292688,288,331,472,2.0,1081.0,1.5,2552.0,240000.0,2011-03-24T00:00:00.000Z,-87.713928,42.032744
4718375056,2,332,473,3.0,1647.0,1.5,13983.0,0.0,Not available,-82.392754,38.410325
4718375536,289,333,474,3.0,1062.0,1.0,5166.0,86000.0,2021-10-01T00:00:00.000Z,-81.757245,41.459292
4718375920,290,334,475,3.0,1725.0,2.0,12798.0,300000.0,2023-06-29T00:00:00.000Z,-90.32763,38.791886
4718376304,291,335,476,3.0,1748.0,1.5,9000.0,55500.0,1977-06-01T00:00:00.000Z,-81.705074,41.366107
4718376496,2,5,477,0.0,0.0,0.0,0.0,0.0,Not available,-122.42677,37.742691
4718376976,292,336,478,3.0,1865.0,2.0,7170.0,0.0,2022-06-07T00:00:00.000Z,-95.172477,29.536256
4718408368,293,337,479,3.0,1334.0,2.0,17325.0,110000.0,2019-09-18T00:00:00.000Z,-91.405112,40.412157
4718377168,2,5,480,0.0,0.0,0.0,0.0,0.0,Not available,-78.378776,40.525913
4718377552,294,338,481,3.0,1871.0,2.5,7405.0,450000.0,2022-11-30T00:00:00.000Z,-84.279844,34.0859
4718378032,295,339,482,3.0,1440.0,2.0,8276.0,102500.0,2000-04-25T00:00:00.000Z,-82.193083,41.433702
4717937808,2,5,483,0.0,0.0,0.0,0.0,0.0,Not available,-81.293103,28.595374
4718378224,2,5,484,0.0,0.0,0.0,0.0,0.0,Not available,-70.950154,42.467214
4718378608,296,340,485,4.0,2545.0,3.0,12790.0,492343.0,2019-06-21T00:00:00.000Z,-117.42703,47.594469
4718378800,297,341,486,3.0,758.0,1.0,3920.0,4500.0,2009-04-01T00:00:00.000Z,-83.206605,42.433414
4718461072,2,342,487,3.0,1050.0,2.0,6083.0,0.0,Not available,-118.013677,33.822332
4718461552,298,343,488,3.0,1453.0,2.0,6621.0,260500.0,2021-12-16T00:00:00.000Z,-97.664934,35.634819
4718461744,2,5,489,0.0,0.0,0.0,0.0,0.0,Not available,-78.69919,40.316434
4718462128,2,344,490,2.0,1378.0,2.0,10585.0,0.0,Not available,-89.97369,35.102997
4718462608,2,345,491,0.0,1388.0,1.0,13939.0,0.0,Not available,-85.299649,34.877497
4718462992,299,346,492,0.0,1050.0,1.0,18461.0,100000.0,2016-07-11T00:00:00.000Z,-86.487174,36.574745
4718463376,300,347,493,3.0,1970.0,2.5,4800.0,1550000.0,2020-10-16T00:00:00.000Z,-122.309603,47.629734
4717938368,2,348,494,2.0,1020.0,2.0,1288.0,0.0,Not available,-122.078457,37.405339
4718463856,301,349,495,0.0,920.0,1.0,3485.0,2000.0,2005-06-29T00:00:00.000Z,-83.134154,42.373644
4718464336,302,350,496,4.0,2890.0,2.5,10934.0,274900.0,2018-04-16T00:00:00.000Z,-77.752755,38.371793
4718464720,303,351,497,4.0,2012.0,2.0,21780.0,275000.0,2019-09-27T00:00:00.000Z,-81.145141,35.224843
4718543088,304,352,498,0.0,1732.0,1.0,8400.0,0.0,1981-12-01T00:00:00.000Z,-97.720267,31.098732
4718543472,305,353,499,3.0,1662.0,2.5,3920.0,60100.0,2010-04-23T00:00:00.000Z,-115.087536,36.100631
4718543952,306,354,500,3.0,2083.0,2.5,4948.0,0.0,2012-01-17T00:00:00.000Z,-95.405782,30.008736
