lastSalePrice,lastSaleDate,sales_id
265000.0,2017-07-28T00:00:00.000Z,212
0.0,2010-03-04T00:00:00.000Z,213
93900.0,1997-01-08T00:00:00.000Z,214
203000.0,2022-02-24T00:00:00.000Z,215
345000.0,2023-10-09T00:00:00.000Z,216
261300.0,2009-09-30T00:00:00.000Z,217
0.0,2018-02-26T00:00:00.000Z,218
71500.0,1990-04-16T00:00:00.000Z,219
321600.0,2015-09-24T00:00:00.000Z,220
0.0,2019-01-15T00:00:00.000Z,221
390500.0,2013-07-03T00:00:00.000Z,222
46045.0,1998-09-28T00:00:00.000Z,223
19000.0,1998-06-26T00:00:00.000Z,224
245000.0,2023-03-10T00:00:00.000Z,225
240000.0,2018-06-14T00:00:00.000Z,226
395000.0,2013-11-25T00:00:00.000Z,227
0.0,2002-09-20T00:00:00.000Z,228
0.0,1985-07-01T00:00:00.000Z,229
90000.0,2021-07-14T00:00:00.000Z,230
585000.0,2020-12-04T00:00:00.000Z,231
3000.0,1992-06-01T00:00:00.000Z,232
129422.0,2010-11-15T00:00:00.000Z,233
235000.0,1999-07-14T00:00:00.000Z,234
25000.0,1990-09-10T00:00:00.000Z,235
524900.0,2020-05-07T00:00:00.000Z,236
152000.0,2019-01-10T00:00:00.000Z,237
167000.0,2020-11-03T00:00:00.000Z,238
180960.0,2007-06-11T00:00:00.000Z,239
975000.0,2024-01-31T00:00:00.000Z,240
170000.0,2022-10-17T00:00:00.000Z,241
183000.0,2005-05-26T00:00:00.000Z,242
685000.0,2021-03-08T00:00:00.000Z,243
500.0,1984-10-01T00:00:00.000Z,244
307000.0,2005-10-26T00:00:00.000Z,245
193000.0,2016-02-11T00:00:00.000Z,246
0.0,2011-12-07T00:00:00.000Z,247
115500.0,2011-03-31T00:00:00.000Z,248
34000.0,1998-03-16T00:00:00.000Z,249
143000.0,2019-11-22T00:00:00.000Z,250
0.0,2001-05-25T00:00:00.000Z,251
440000.0,2021-04-07T00:00:00.000Z,252
87000.0,1996-03-25T00:00:00.000Z,253
23000000.0,2021-03-04T00:00:00.000Z,254
0.0,2021-07-06T00:00:00.000Z,255
0.0,2015-05-01T00:00:00.000Z,256
370000.0,2021-06-24T00:00:00.000Z,257
64000.0,2012-09-05T00:00:00.000Z,258
160000.0,1999-07-22T00:00:00.000Z,259
288000.0,2023-03-08T00:00:00.000Z,260
359000.0,2021-09-13T00:00:00.000Z,261
133000.0,2016-05-27T00:00:00.000Z,262
0.0,2009-08-14T00:00:00.000Z,263
0.0,2014-12-01T00:00:00.000Z,264
55000.0,2017-04-20T00:00:00.000Z,265
80000.0,2012-11-02T00:00:00.000Z,266
145500.0,2015-11-04T00:00:00.000Z,267
157750.0,2020-09-16T00:00:00.000Z,268
310000.0,2021-05-25T00:00:00.000Z,269
295000.0,2023-04-21T00:00:00.000Z,270
485000.0,2019-08-23T00:00:00.000Z,271
169000.0,2001-02-07T00:00:00.000Z,272
65000.0,2023-09-13T00:00:00.000Z,273
521000.0,2022-09-13T00:00:00.000Z,274
21000.0,1997-06-10T00:00:00.000Z,275
155000.0,2010-03-05T00:00:00.000Z,276
33628.0,2007-02-27T00:00:00.000Z,277
503000.0,2021-04-01T00:00:00.000Z,278
0.0,2020-09-24T00:00:00.000Z,279
233708.0,2020-12-15T00:00:00.000Z,280
515000.0,2019-10-25T00:00:00.000Z,281
116500.0,2006-08-01T00:00:00.000Z,282
249900.0,2003-11-14T00:00:00.000Z,283
219900.0,2017-06-23T00:00:00.000Z,284
278000.0,2014-02-10T00:00:00.000Z,285
810000.0,2022-06-15T00:00:00.000Z,286
104000.0,2002-06-11T00:00:00.000Z,287
65000.0,2019-04-15T00:00:00.000Z,288
230000.0,2009-07-08T00:00:00.000Z,289
45000.0,1979-10-01T00:00:00.000Z,290
500000.0,2016-01-28T00:00:00.000Z,291
876000.0,2001-09-24T00:00:00.000Z,292
20000.0,2015-04-06T00:00:00.000Z,293
79500.0,1997-01-31T00:00:00.000Z,294
847500.0,2022-03-09T00:00:00.000Z,295
371490.0,2024-03-15T00:00:00.000Z,296
0.0,2003-03-21T00:00:00.000Z,297
119900.0,2019-01-25T00:00:00.000Z,298
72500.0,2001-08-31T00:00:00.000Z,299
208000.0,2022-03-30T00:00:00.000Z,300
120000.0,2022-06-30T00:00:00.000Z,301
6000.0,2001-02-22T00:00:00.000Z,302
490000.0,2021-05-11T00:00:00.000Z,303
278000.0,2006-05-16T00:00:00.000Z,304
40000.0,1997-08-29T00:00:00.000Z,305
1075000.0,2022-03-01T00:00:00.000Z,306
0.0,2021-09-24T00:00:00.000Z,307
300000.0,2024-05-06T00:00:00.000Z,308
305000.0,1988-10-26T00:00:00.000Z,309
245000.0,2008-03-07T00:00:00.000Z,310
0.0,2017-11-22T00:00:00.000Z,311
230000.0,2001-09-07T00:00:00.000Z,312
260000.0,2024-04-25T00:00:00.000Z,313
0.0,2013-10-22T00:00:00.000Z,314
0.0,2018-10-30T00:00:00.000Z,315
636200.0,2022-08-10T00:00:00.000Z,316
0.0,2022-03-09T00:00:00.000Z,317
210000.0,2022-08-08T00:00:00.000Z,318
